"bps_model_id","class","symbol","scientific_name","common_name","canopy_position"
"11660_9_10_19","D","PIFL","Pieris floribunda","Mountain fetterbush","Upper"
"11660_9_10_19","D","CARU","Calamagrostis rubescens","Pinegrass","Lower"
"11660_9_10_19","E","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11660_9_10_19","E","PICO","Pinus contorta","Lodgepole pine","Upper"
"11660_9_10_19","E","PIFL","Pieris floribunda","Mountain fetterbush","Upper"
"11660_9_10_19","E","CARU","Calamagrostis rubescens","Pinegrass","Lower"
"11662_19","A","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11662_19","A","FEID","Festuca idahoensis","Idaho fescue","Lower"
"11662_19","A","ARTRV","Artemisia tridentata ssp. vaseyana","Mountain big sagebrush","Lower"
"11662_19","A","PIFL","Pieris floribunda","Mountain fetterbush","Upper"
"11662_19","B","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11662_19","B","PIFL","Pieris floribunda","Mountain fetterbush","Upper"
"11662_19","C","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11662_19","C","FEID","Festuca idahoensis","Idaho fescue","Lower"
"11662_19","C","ARTRV","Artemisia tridentata ssp. vaseyana","Mountain big sagebrush","Lower"
"11662_19","C","PIFL","Pieris floribunda","Mountain fetterbush","Upper"
"11662_19","D","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11662_19","D","FEID","Festuca idahoensis","Idaho fescue","Lower"
"11662_19","D","ARTRV","Artemisia tridentata ssp. vaseyana","Mountain big sagebrush","Lower"
"11662_19","D","PIFL","Pieris floribunda","Mountain fetterbush","Upper"
"11670_1_7_9","A","PICO","Pinus contorta","Lodgepole pine","Upper"
"11670_1_7_9","B","PICO","Pinus contorta","Lodgepole pine","Upper"
"11670_1_7_9","B","PUTR2","Purshia tridentata","Antelope bitterbrush","Lower"
"11670_1_7_9","C","PICO","Pinus contorta","Lodgepole pine","Upper"
"11670_1_7_9","C","PUTR2","Purshia tridentata","Antelope bitterbrush","Lower"
"11670_1_7_9","C","LUPIN","Lupinus","Lupine","Lower"
"11670_1_7_9","C","RICE","Ribes cereum","Wax currant","Lower"
"11670_10_19","A","PICO","Pinus contorta","Lodgepole pine","Upper"
"11670_10_19","A","CAGE2","Carex geyeri","Geyer’s sedge","Low-Mid"
"11670_10_19","A","CARO5","Carex rossii","Ross’ sedge","Lower"
"11670_10_19","B","PICO","Pinus contorta","Lodgepole pine","None"
"11670_10_19","B","CAGE2","Carex geyeri","Geyer’s sedge","None"
"11670_10_19","B","CARO5","Carex rossii","Ross’ sedge","None"
"11670_10_19","C","PICO","Pinus contorta","Lodgepole pine","None"
"11670_10_19","C","CAGE2","Carex geyeri","Geyer’s sedge","None"
"11670_10_19","C","CARO5","Carex rossii","Ross’ sedge","None"
"11670_10_19","C","VASC","Vaccinium scoparium","Grouse whortleberry","None"
"11670_10_19","D","PICO","Pinus contorta","Lodgepole pine","None"
"11670_10_19","D","CAGE2","Carex geyeri","Geyer’s sedge","None"
"11670_10_19","D","CARO5","Carex rossii","Ross’ sedge","None"
"11670_10_19","D","VASC","Vaccinium scoparium","Grouse whortleberry","None"
"11670_21","A","PICO","Pinus contorta","Lodgepole pine","Upper"
"11670_21","A","CAGE2","Carex geyeri","Geyer's sedge","Lower"
"11670_21","A","CARO5","Carex rossii","Ross' sedge","Lower"
"11670_21","B","PICO","Pinus contorta","Lodgepole pine","Upper"
"11670_21","B","CAGE2","Carex geyeri","Geyer's sedge","Lower"
"11670_21","B","CARO5","Carex rossii","Ross' sedge","Lower"
"11670_21","B","VASC","Vaccinium scoparium","Grouse whortleberry","Lower"
"11670_21","C","PICO","Pinus contorta","Lodgepole pine","Upper"
"11670_21","C","CAGE2","Carex geyeri","Geyer's sedge","Lower"
"11670_21","C","CARO5","Carex rossii","Ross' sedge","Lower"
"11670_21","C","VASC","Vaccinium scoparium","Grouse whortleberry","Lower"
"11670_21","D","PICO","Pinus contorta","Lodgepole pine","Upper"
"11670_21","D","CAGE2","Carex geyeri","Geyer's sedge","Lower"
"11670_21","D","CARO5","Carex rossii","Ross' sedge","Lower"
"11670_21","D","VASC","Vaccinium scoparium","Grouse whortleberry","Lower"
"11700_2_3_7","A","CEPU","Ceanothus pumilus","Dwarf ceanothus","Upper"
"11700_2_3_7","A","FERO","Festuca roemeri","Roemer's fescue","Upper"
"11700_2_3_7","A","ACLE8","Achnatherum lemmonii","Lemmon's needlegrass","Upper"
"11700_2_3_7","A","DACA3","Danthonia californica","California oatgrass","Upper"
"11700_2_3_7","B","PIJE","Pinus jeffreyi","Jeffrey pine","Upper"
"11700_2_3_7","B","CEPU","Ceanothus pumilus","Dwarf ceanothus","Middle"
"11700_2_3_7","B","ARVI4","Arctostaphylos viscida","Sticky whiteleaf manzanita","Middle"
"11700_2_3_7","B","FERO","Festuca roemeri","Roemer's fescue","Lower"
"11700_2_3_7","C","PIJE","Pinus jeffreyi","Jeffrey pine","Upper"
"11700_2_3_7","C","CEPU","Ceanothus pumilus","Dwarf ceanothus","Middle"
"11700_2_3_7","C","DACA3","Danthonia californica","California oatgrass","Lower"
"11700_2_3_7","C","FERO","Festuca roemeri","Roemer's fescue","Lower"
"11710_1","A","FEVI","Festuca viridula","Greenleaf fescue","Upper"
"11710_1","A","FEID","Festuca idahoensis","Idaho fescue","Upper"
"11710_1","A","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Upper"
"11710_1","A","XETE","Xerophyllum tenax","Common beargrass","Upper"
"11710_1","B","FEVI","Festuca viridula","Greenleaf fescue","Upper"
"11710_1","B","FEID","Festuca idahoensis","Idaho fescue","Upper"
"11710_1","B","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Upper"
"11710_1","B","XETE","Xerophyllum tenax","Common beargrass","Upper"
"11710_7","A","FEVI","Festuca viridula","Greenleaf fescue","Upper"
"11710_7","A","FEID","Festuca idahoensis","Idaho fescue","Upper"
"11710_7","A","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Upper"
"11710_7","A","XETE","Xerophyllum tenax","Common beargrass","Upper"
"11710_7","B","FEVI","Festuca viridula","Greenleaf fescue","Upper"
"11710_7","B","FEID","Festuca idahoensis","Idaho fescue","Upper"
"11710_7","B","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Upper"
"11710_7","B","XETE","Xerophyllum tenax","Common beargrass","Upper"
"11720_7","A","PIMO","Pinus monophylla","Singleleaf pinyon","Upper"
"11720_7","A","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11720_7","A","ABCO","Abies concolor","White fir","Upper"
"11720_7","B","PIMO","Pinus monophylla","Singleleaf pinyon","Upper"
"11720_7","B","ABCO","Abies concolor","White fir","Upper"
"11720_7","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11720_7","C","PIMO","Pinus monophylla","Singleleaf pinyon","Upper"
"11720_7","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11720_7","C","ABCO","Abies concolor","White fir","Upper"
"11720_7","D","PIMO","Pinus monophylla","Singleleaf pinyon","Mid-Upper"
"11720_7","D","ABCO","Abies concolor","White fir","Mid-Upper"
"11720_7","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11720_7","E","ABCO","Abies concolor","White fir","Mid-Upper"
"11720_7","E","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11730_1_7","A","PICO","Pinus contorta","Lodgepole pine","Mid-Upper"
"11730_1_7","A","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11730_1_7","A","ACCI","Acer circinatum","Vine maple","Middle"
"11730_1_7","A","VAME","Vaccinium membranaceum","Thinleaf huckleberry","Lower"
"11730_1_7","B","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11730_1_7","B","PICO","Pinus contorta","Lodgepole pine","Middle"
"11730_1_7","B","PIMO3","Pinus monticola","Western white pine","Mid-Upper"
"11730_1_7","B","ABLA","Abies lasiocarpa","Subalpine fir","Mid-Upper"
"11740_1_7","A","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11740_1_7","A","ABPR","Abies procera","Noble fir","Upper"
"11740_1_7","A","PIMO3","Pinus monticola","Western white pine","Upper"
"11740_1_7","A","ABAM","Abies amabilis","Pacific silver fir","Mid-Upper"
"11740_1_7","B","ABAM","Abies amabilis","Pacific silver fir","Upper"
"11740_1_7","B","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11740_1_7","B","PIMO3","Pinus monticola","Western white pine","Upper"
"11740_1_7","B","ABPR","Abies procera","Noble fir","Upper"
"11740_1_7","C","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11740_1_7","C","PIMO3","Pinus monticola","Western white pine","Upper"
"11740_1_7","C","ABAM","Abies amabilis","Pacific silver fir","Upper"
"11740_1_7","C","PICO","Pinus contorta","Lodgepole pine","Upper"
"11740_1_7","D","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11740_1_7","D","ABAM","Abies amabilis","Pacific silver fir","Upper"
"11740_1_7","D","TSHE","Tsuga heterophylla","Western hemlock","Upper"
"11740_1_7","E","ABAM","Abies amabilis","Pacific silver fir","Upper"
"11740_1_7","E","PSME","Pseudotsuga menziesii","Douglas-fir","Upper"
"11740_1_7","E","TSHE","Tsuga heterophylla","Western hemlock","Upper"
"11780_1_2_7","A","TSHE","Tsuga heterophylla","Western hemlock","Upper"
"11780_1_2_7","A","THPL","Thuja plicata","Western red cedar","Mid-Upper"
"11780_1_2_7","A","RUSP","Rubus spectabilis","Salmonberry","Low-Mid"
"11780_1_2_7","A","GASH","Gaultheria shallon","Salal","Low-Mid"
"11780_1_2_7","B","TSHE","Tsuga heterophylla","Western hemlock","Upper"
"11780_1_2_7","B","THPL","Thuja plicata","Western red cedar","Mid-Upper"
"11780_1_2_7","C","TSHE","Tsuga heterophylla","Western hemlock","Upper"
"11780_1_2_7","C","THPL","Thuja plicata","Western red cedar","Upper"
"11780_1_2_7","C","GASH","Gaultheria shallon","Salal","Low-Mid"
"11780_1_2_7","C","MEFE","Menziesia ferruginea","Rusty menziesia","Low-Mid"
"11790_31","A","PIPO","Pinus ponderosa","Ponderosa pine","Mid-Upper"
"11790_31","A","CALO","Calamovilfa longifolia","Prairie sandreed","Mid-Upper"
"11790_31","A","PASM","Pascopyrum smithii","Western wheatgrass","Mid-Upper"
"11790_31","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11790_31","B","CALO","Calamovilfa longifolia","Prairie sandreed","Lower"
"11790_31","B","PASM","Pascopyrum smithii","Western wheatgrass","Lower"
"11790_31","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11791_29_30","A","PRVI","Prunus virginiana","Chokecherry","Mid-Upper"
"11791_29_30","A","PIPO","Pinus ponderosa","Ponderosa pine","Middle"
"11791_29_30","A","QUMA2","Quercus  macrocarpa","bur oak","Mid-Upper"
"11791_29_30","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11791_29_30","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11791_29_30","C","PRVI","Prunus virginiana","Chokecherry","Middle"
"11791_29_30","C","QUMA2","Quercus  macrocarpa","bur oak","Mid-Upper"
"11791_29_30","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11791_29_30","D","PRVI","Prunus virginiana","Chokecherry","Middle"
"11791_29_30","D","QUMA2","Quercus  macrocarpa","Bur oak","Mid-Upper"
"11791_29_30","E","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11791_29_30","E","JUCO6","Juniperus communis","common juniper","Low-Mid"
"11792_29_30","A","NAVI4","Nassella viridula","Green needlegrass","Mid-Upper"
"11792_29_30","A","PASM","Pascopyrum smithii","Western wheatgrass","Mid-Upper"
"11792_29_30","A","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Mid-Upper"
"11792_29_30","A","CAREX","Carex","Sedge","Low-Mid"
"11792_29_30","B","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11792_29_30","C","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11792_29_30","C","NAVI4","Nassella viridula","Green needlegrass","Lower"
"11792_29_30","C","PASM","Pascopyrum smithii","Western wheatgrass","Lower"
"11792_29_30","C","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"11792_29_30","D","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"11792_29_30","D","NAVI4","Nassella viridula","Green needlegrass","Lower"
"11792_29_30","D","PASM","Pascopyrum smithii","Western wheatgrass","Lower"
"11792_29_30","D","PSSP6","Pseudoroegneria spicata","Bluebunch wheatgrass","Lower"
"11792_29_30","E","PIPO","Pinus ponderosa","Ponderosa pine","Upper"
"13010_40","A","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13010_40","A","BEPA","Betula papyrifera","Paper birch","Upper"
"13010_40","A","ABBA","Abies balsamea","Balsam fir","Lower"
"13010_40","B","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13010_40","B","BEPA","Betula papyrifera","Paper birch","Upper"
"13010_40","B","ABBA","Abies balsamea","Balsam fir","Low-Mid"
"13010_40","C","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13010_40","C","BEPA","Betula papyrifera","Paper birch","Upper"
"13010_40","C","ABBA","Abies balsamea","Balsam fir","Mid-Upper"
"13010_40","C","PIGL","Picea glauca","White spruce","Middle"
"13010_40","D","ABBA","Abies balsamea","Balsam fir","Upper"
"13010_40","D","PIGL","Picea glauca","White spruce","Upper"
"13010_40","D","PIMA","Picea mariana","Black spruce","Middle"
"13010_40","D","PIST","Pinus strobus","Eastern white pine","Upper"
"13020_40","A","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_40","A","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_40","A","POGR4","Populus grandidentata","Bigtooth aspen","None"
"13020_40","B","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_40","B","TIAM","Tilia americana","American basswood","Upper"
"13020_40","B","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_40","B","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_40","C","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_40","C","TIAM","Tilia americana","American basswood","Upper"
"13020_40","C","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_40","D","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_40","D","TIAM","Tilia americana","American basswood","Upper"
"13020_40","D","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_40","D","TSUGA","Tsuga","Hemlock","Upper"
"13020_40","E","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_40","E","ACSA3","Acer saccharum","Sugar maple","Mid-Upper"
"13020_40","E","TIAM","Tilia americana","American basswood","Mid-Upper"
"13020_40","E","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_63","A","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_63","A","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_63","B","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_63","B","TIAM","Tilia americana","American basswood","Upper"
"13020_63","B","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_63","B","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_63","C","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_63","C","TIAM","Tilia americana","American basswood","Upper"
"13020_63","C","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_63","D","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_63","D","TIAM","Tilia americana","American basswood","Upper"
"13020_63","D","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_63","D","TSUGA","Tsuga","Hemlock","Upper"
"13020_63","E","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_63","E","ACSA3","Acer saccharum","Sugar maple","Mid-Upper"
"13020_63","E","TIAM","Tilia americana","American basswood","Mid-Upper"
"13020_63","E","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_64","A","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_64","A","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_64","B","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_64","B","TIAM","Tilia americana","American basswood","Upper"
"13020_64","B","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_64","B","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_64","C","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_64","C","TIAM","Tilia americana","American basswood","Upper"
"13020_64","C","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_64","D","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_64","D","TIAM","Tilia americana","American basswood","Upper"
"13020_64","D","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_64","D","TSUGA","Tsuga","Hemlock","Upper"
"13020_64","E","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_64","E","ACSA3","Acer saccharum","Sugar maple","Mid-Upper"
"13020_64","E","TIAM","Tilia americana","American basswood","Mid-Upper"
"13020_64","E","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_65_66","A","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_65_66","A","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_65_66","B","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_65_66","B","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_65_66","B","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_65_66","B","FAGR","Fagus grandifolia","American beech","Upper"
"13020_65_66","C","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_65_66","C","FAGR","Fagus grandifolia","American beech","Upper"
"13020_65_66","C","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_65_66","C","BELE","Betula lenta","Black birch","Upper"
"13020_65_66","D","ACSA3","Acer saccharum","Sugar maple","Upper"
"13020_65_66","D","QURU","Quercus rubra","Red oak","Upper"
"13020_65_66","D","TSCA","Tsuga canadensis","Eastern hemlock","Upper"
"13020_65_66","D","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13020_65_66","D","FRAM2","Fraxinus Americana","White ash","Upper"
"13020_65_66","E","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13020_65_66","E","ACSA3","Acer saccharum","Sugar maple","Mid-Upper"
"13020_65_66","E","FAGR","Fagus grandifolia","American beech","Upper"
"13020_65_66","E","BEPA","Betula papyrifera","Paper birch","Upper"
"13020_65_66","E","ACRU","Acer rubrum","Red maple",""
"13020_65_66","E","BEAL2","Betula alleghaniensis","Yellow birch",""
"13022_41_50_51","A","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13022_41_50_51","A","BEPA","Betula papyrifera","Paper birch","Upper"
"13022_41_50_51","B","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13022_41_50_51","B","ACSA3","Acer saccharum","Sugar maple","Middle"
"13022_41_50_51","B","PIST","Pinus strobus","Eastern white pine","Upper"
"13022_41_50_51","B","BEPA","Betula papyrifera","Paper birch","Upper"
"13022_41_50_51","B","TIAM","Tilia americana L.","American Basswood","Middle"
"13022_41_50_51","C","ACSA3","Acer saccharum","Sugar maple","Upper"
"13022_41_50_51","C","TSUGA","Tsuga","Hemlock","Low-Mid"
"13022_41_50_51","C","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13022_41_50_51","C","PIST","Pinus strobus","Eastern white pine","Upper"
"13022_41_50_51","C","TIAM","Tilia americana L.","American Basswood","Upper"
"13022_41_50_51","D","ACSA3","Acer saccharum","Sugar maple","Upper"
"13022_41_50_51","D","TSUGA","Tsuga","Hemlock","Upper"
"13022_41_50_51","D","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13022_41_50_51","D","PIST","Pinus strobus","Eastern white pine","Upper"
"13022_41_50_51","D","TIAM","Tilia americana L.","American Basswood","Middle"
"13022_41_50_51","E","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13022_41_50_51","E","ACSA3","Acer saccharum","Sugar maple","Mid-Upper"
"13022_41_50_51","E","TIAM","Tilia americana","American basswood","Mid-Upper"
"13022_41_50_51","E","BEPA","Betula papyrifera","Paper birch","Upper"
"13023_51","A","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13023_51","A","BEPA","Betula papyrifera","Paper birch","Upper"
"13023_51","B","ACSA3","Acer saccharum","Sugar maple","Upper"
"13023_51","B","TIAM","Tilia americana","American basswood","Upper"
"13023_51","B","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13023_51","B","POTR5","Populus tremuloides","Quaking aspen","Upper"
"13023_51","C","ACSA3","Acer saccharum","Sugar maple","Upper"
"13023_51","C","TIAM","Tilia americana","American basswood","Upper"
"13023_51","C","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
"13023_51","D","ACSA3","Acer saccharum","Sugar maple","Upper"
"13023_51","D","TIAM","Tilia americana","American basswood","Upper"
"13023_51","D","BEAL2","Betula alleghaniensis","Yellow birch","Upper"
